date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,soil_temperature_0_to_7cm_mean,vapour_pressure_deficit_max,soil_moisture_0_to_10cm_mean
2025-01-01,26.728466305916296,19.297240689865685,0.0,4.854285934898435,15.786300681263183,25.2379470917971,2.223178744866244,
2025-01-02,26.82485932955933,20.978574370727316,3.713643640345052,5.03398373174641,15.408424581529582,26.077578799958204,2.7007399952335245,
2025-01-03,27.005881313131322,21.31236211566212,0.0,5.294089969462942,16.130211761339805,26.152351546329484,2.9103861369676083,
2025-01-04,27.0958994949495,21.321493598068596,1.3528198323458576,5.583145805028304,16.065023072107635,26.40619517802459,2.873303481028775,
2025-01-05,27.0958994949495,21.314145979020978,3.0809241233335785,5.7228676964375484,15.919464063991562,26.39461539212421,2.9770680156608096,
2025-01-06,27.082624769674776,21.314145979020978,0.0,6.149706857276709,15.847928176235527,26.39461539212421,2.945697423475218,
2025-01-07,27.082624769674776,21.293695979020978,0.0,5.545123778443778,15.755139444178115,26.39461539212421,2.9239481155609104,
2025-01-08,27.07620425685426,21.293695979020978,0.5018539957633951,5.697491159641011,15.810872175760258,26.376212828021654,2.973997986800781,
2025-01-09,27.030979256854263,21.267584867909868,0.0,6.17332935727671,15.794803844091925,26.411322071719127,2.97610723588503,
2025-01-10,26.97557925685426,21.290632486957488,0.0,5.54512377844378,15.818010510758592,26.484561215908275,2.945597004449799,
2025-01-11,26.97557925685426,21.290632486957488,0.0,5.7039140564664095,15.88235668399712,26.51027590122296,2.973997986800781,
2025-01-12,26.97557925685426,21.330257883782885,4.007047896793608,6.157062690610043,15.758882893577013,26.526336507283567,2.97610723588503,
2025-01-13,26.92551576479077,21.288341217116216,2.8353367966852914,5.545123778443778,15.854979508982591,26.596343034090097,2.9239481155609104,
2025-01-14,26.856097582972588,21.323363944388944,4.52143174785902,5.7039140564664095,16.001366736167174,26.486327699837144,2.973997986800781,
2025-01-15,26.845708694083704,21.323363944388944,0.0,6.194409082551435,15.680781057635176,26.525054972564416,2.959846918424713,
2025-01-16,26.88241940836942,21.30764965867466,0.0,5.5738761016761025,16.264767411243728,26.32909921965719,2.9239481155609104,
2025-01-17,26.814833694083703,21.323363944388944,0.0,5.685649604806957,16.360460484140038,26.52234077173257,3.0095663201341143,
2025-01-18,26.85080472582974,21.30764965867466,5.551942513319999,6.064649197436551,16.37056311401017,26.311892811033136,2.9891662910988224,
2025-01-19,26.7827717893218,21.323363944388944,0.0,5.541227440059939,16.38707193435649,26.527290266682066,2.9580075172703117,
2025-01-20,26.819482503607514,21.32474056776557,1.6788734718000349,5.616407724465076,16.383763727285785,26.340092811033138,2.977934891562686,
2025-01-21,26.81515523088024,21.32474056776557,3.9710432479695235,5.87911873623109,16.371110949508008,26.279631272571596,2.972502473980269,
2025-01-22,26.80482189754691,21.314740567765565,0.0,5.661743731823731,16.38001598197554,26.24585349479382,2.9535103311231263,
2025-01-23,26.795742532467546,21.212377292152297,0.0,5.970325926263281,16.742870430582492,26.292742383682707,2.972502473980269,
2025-01-24,26.795742532467546,21.126983780108784,0.0,5.598016080308579,16.709418369032925,26.239666878632203,3.0050254537782486,
2025-01-25,26.795742532467546,21.076617113442115,0.0,5.720100190332542,16.654340098322727,26.284192908158232,3.0231839895115207,
2025-01-26,26.805853643578658,21.076617113442115,0.0,5.952772418104771,16.420265873658504,26.28419290815823,3.0462136504061816,
2025-01-27,26.817210786435805,21.076617113442115,5.7387892526077335,5.615748742646241,16.478594302729437,26.24621870180903,3.196616992342023,
2025-01-28,26.817210786435805,21.03899806582307,5.033299138393611,5.826170097647452,16.56096690873454,26.279996479586806,3.301697067038568,
2025-01-29,26.817210786435805,20.96726134421134,0.0,5.777835026085026,16.83299211075474,26.236483348273676,3.367687420573921,
2025-01-30,26.830655230880243,21.00493558663559,0.0,5.9340830818854355,16.660219334641962,26.21434659613692,3.5328973267788273,
2025-01-31,26.830655230880243,20.994948212898212,0.0,5.666709405039404,16.783518315105947,26.24070215169248,3.632944878454879,
2025-02-01,26.830655230880243,21.02938003108003,0.0,6.097391813709168,16.88668399211899,26.3154862786766,3.6430806410256418,
2025-02-02,26.873744119769135,20.995198212898213,0.0,5.630182344877345,17.101101714951714,26.38562742633184,3.669711550116551,
2025-02-03,26.837033405483417,21.098766394716396,0.0,5.8894033471757,16.631121037573543,26.577698907628324,3.6430806410256418,
2025-02-04,26.873744119769135,20.967702602952603,0.0,5.6767280608280615,17.2109318986569,26.42985821743616,3.6795438733488743,
2025-02-05,26.837033405483417,21.13968306138306,0.0,6.067249184116539,16.832562360694865,26.538516007195415,3.71227144910645,
2025-02-06,26.873744119769135,21.00861926961927,0.0,5.610112694805192,18.04247282057811,26.397877697955632,3.7071256915306923,
2025-02-07,26.741827849927862,21.10525124320124,0.0,5.759553033600387,17.578104035686533,26.572376324655735,3.718473234820736,
2025-02-08,26.647833247308252,20.873619269619272,0.0,6.038491628338981,18.092016611101318,26.16172872503314,3.7400415681540693,
2025-02-09,26.58416261238762,20.64260506160506,0.0,5.690744545177043,17.964453659673655,26.16378041958042,3.7799758105783114,
2025-02-10,26.57729594572095,20.61547511932512,0.0,6.0514407950056475,18.115935540015535,26.157229914529918,3.728291568154069,
2025-02-11,26.54618483460984,20.61547511932512,0.0,5.724687597680096,18.120093359973353,26.15895213675214,3.7799758105783114,
2025-02-12,26.515729279054284,20.256019275169272,0.0,6.008661588656441,18.07918502664002,26.092623962148963,3.728291568154069,
2025-02-13,26.515729279054284,20.271476501276503,0.0,5.856387712940654,17.713162204462197,26.08220982073482,3.766109143911645,
2025-02-14,26.515729279054284,20.248635592185593,0.0,5.885449905927406,18.502818618603612,26.084322374847375,3.73476065906316,
2025-02-15,26.515729279054284,20.245368925518925,0.0,5.837614380717323,18.423805917970913,26.09720621323121,3.75492755883006,
2025-02-16,26.551419755244765,20.187853774003774,0.0,5.9517727411477415,18.43201562618668,26.058925493950493,3.7361821042846053,
2025-02-17,26.57598642191143,20.503795981795978,0.0,5.901808647006587,18.743016073517126,26.19145697080697,3.8305685844710853,
2025-02-18,26.57598642191143,20.55332546897547,0.0,6.002335000097942,18.950973079289135,26.435400438450436,3.896931571484073,
2025-02-19,26.593741977466983,20.58538957153957,0.0,6.028102688977689,19.31597845559669,26.41155195360195,3.933357834110335,
2025-02-20,26.572938558663562,20.58538957153957,0.0,6.0896065201465195,19.731191445384685,26.50129336774337,3.9011022785547795,
2025-02-21,26.572938558663562,20.58538957153957,0.0,6.095864853479852,19.73959425017793,26.585429334554327,3.933357834110335,
2025-02-22,26.61966583139084,20.58538957153957,0.0,6.112741990231988,19.646186154939837,26.585429334554327,3.9011022785547795,
2025-02-23,26.61966583139084,20.648437190587188,0.0,6.100107646797644,19.96343668248419,26.608762667887664,3.933357834110335,
2025-02-24,26.68074083139084,20.588414463314457,0.0,6.081246081141079,19.772320770618276,26.585429334554327,3.9011022785547795,
2025-02-25,26.779125752025763,20.847952466977464,0.0,6.016586087246086,20.009355888833394,26.919444030479326,3.933357834110335,
2025-02-26,26.90138951048953,20.85036177988678,0.0,6.00449442057942,19.961036052003553,27.161354996413976,3.876825611888113,
2025-02-27,26.864678796203812,20.919531476856477,0.0,6.008244352314351,20.058399659507163,27.32991543042441,3.9012811674436687,
2025-02-28,26.864678796203812,20.919531476856477,0.0,6.123597692862691,20.567106910311914,27.31317257328156,3.9090811674436683,
2025-03-01,26.84148399100901,20.919531476856477,0.0,6.1875547563547535,20.998468647200756,27.46300480771379,3.9090811674436683,
2025-03-02,26.87819470529472,20.850395113220117,0.0,6.178847355422352,21.838355136203667,27.59417732496262,3.9090811674436683,
2025-03-03,26.84148399100901,20.919531476856477,0.0,6.176207355422353,22.16444756513095,28.12577864951527,3.899018541181042,
2025-03-04,26.87819470529472,20.850395113220117,0.0,6.174249779664776,22.245003136863136,27.89720041298571,3.8756799048174058,
2025-03-05,26.84148399100901,20.919531476856477,0.0,6.176207355422353,22.275591141636138,28.176159116270743,3.867879904817406,
2025-03-06,26.929528038628053,20.850395113220117,0.0,6.161792087357084,22.445685271395273,27.88692010995541,3.867879904817406,
2025-03-07,26.892817324342342,20.941142587967587,0.0,6.1442637656787635,22.639816872441287,28.197757934119558,3.881987783605285,
2025-03-08,26.892817324342335,20.941142587967587,0.0,6.145441860916858,22.85361527048115,28.02694599328262,3.915130640748142,
2025-03-09,26.958355785880805,20.941142587967587,0.0,6.194443847263845,22.702277173659674,27.9416237710604,3.922930640748142,
2025-03-10,27.000629956154967,20.941142587967587,0.0,6.200313411033409,22.864244479605357,27.96710255893918,3.922930640748142,
2025-03-11,27.007468051393065,20.941142587967587,0.0,6.246747754467752,22.743882742812744,27.919169225605852,3.922930640748142,
2025-03-12,27.007468051393065,20.941142587967587,0.0,6.285279195249194,22.57659631110719,27.96710255893918,3.922930640748142,
2025-03-13,27.007468051393065,20.941142587967587,0.0,6.325576949716949,22.499037591297597,27.997547003383623,3.923330640748142,
2025-03-14,27.007468051393065,20.929506224331227,0.0,6.5327213075813075,22.54671740893094,28.121501801363426,3.889787783605285,
2025-03-15,27.007468051393065,20.890395113220112,0.0,6.643106798201797,22.576233105228106,28.098035280895587,3.889787783605285,
2025-03-16,27.007468051393065,20.890395113220112,0.0,6.640743904428904,22.313985814740814,28.002288816249123,3.927615489232991,
2025-03-17,27.007468051393065,20.847311779886777,0.0,6.640743904428904,22.56911290709291,28.126864493349803,3.861817076534578,
2025-03-18,27.007468051393065,20.847278446553446,0.0,6.640743904428904,22.70797753080253,28.1351463920067,3.886272632090134,
2025-03-19,27.007468051393065,20.847278446553446,0.0,6.609523449883449,22.620952792762793,27.971823004283316,3.9157754892329906,
2025-03-20,27.007468051393065,20.847278446553446,0.0,6.625319182484182,22.619365669885674,28.0177118931722,3.9108973074148086,
2025-03-21,27.007468051393065,20.847278446553446,0.0,6.620335354645354,23.025616631701638,28.023862686822994,3.93521245892996,
2025-03-22,27.007468051393065,20.847278446553446,0.0,6.616044950604948,22.90673416696049,27.910551575711885,3.905639125596627,
2025-03-23,27.007468051393065,20.847278446553446,0.0,6.592983691863691,22.859637221716195,27.920151575711884,3.9473570743145756,
2025-03-24,27.007468051393065,20.847278446553446,0.0,6.7285681096681085,22.62720198998714,27.94704046460077,3.9222566702741717,
2025-03-25,27.007468051393065,20.847278446553446,0.0,6.745816860361859,23.02116473415474,27.98374905045936,3.9648459632034645,
2025-03-26,27.007468051393065,20.847278446553446,0.0,6.770482654012652,22.625797573064187,27.86193793934825,3.935272629870131,
2025-03-27,27.040977142302157,20.8601713036963,0.0,6.778833628038626,23.317780711510718,27.98374905045936,3.91356024891775,
2025-03-28,27.06727714230216,20.860204637029632,0.0,6.866637990342988,23.912204955861135,27.86193793934825,3.9460856457431475,
2025-03-29,27.048405347430357,20.83715701798202,0.0,6.885400633810632,23.93374035409035,27.882325578506475,3.926203423520925,
2025-03-30,27.06727714230216,20.8601713036963,0.0,7.090433375252196,23.886279639804638,27.865374447284758,3.892460566378068,
2025-03-31,27.04840534743036,20.83715701798202,0.0,7.1555036874236855,23.943957020757022,27.830628608809505,3.815170248199514,
2025-04-01,27.06727714230216,20.8601713036963,0.0,7.12817094239094,24.05161297313797,27.82981636647668,3.738661518040784,
2025-04-02,27.039548204573222,20.83715701798202,0.0,7.147677609057607,24.182932048507055,27.846767497698398,3.7163584119801785,
2025-04-03,27.058419999445018,20.8601713036963,0.0,7.158562224442222,24.274242084941207,27.82981636647668,3.6304766262658923,
2025-04-04,27.039548204573222,20.83715701798202,0.0,7.085617420634918,24.18360619974797,27.846767497698398,3.6304766262658923,
2025-04-05,27.058419999445018,20.8601713036963,0.0,7.052972937340435,24.354563751607873,27.82981636647668,3.704975078646845,
2025-04-06,27.039548204573222,20.83715701798202,0.0,7.102321398601397,24.258124106840878,27.846767497698398,3.7624835035552695,
2025-04-07,27.058419999445015,20.847278446553446,0.0,7.095437399822397,24.449385926100053,27.82981636647668,3.7203917453135116,
2025-04-08,27.039548204573222,20.824230827505826,0.0,7.095437399822397,24.398587116576245,27.887567497698395,3.7121795230912893,
2025-04-09,27.058419999445018,20.847278446553446,0.0,7.0869375441225415,24.395562109361236,27.87061636647668,3.7113195230912894,
2025-04-10,27.039548204573222,20.824230827505826,0.0,7.104095956820955,24.54428353793266,27.887567497698395,3.7268661897579562,
2025-04-11,27.058419999445018,20.847278446553446,0.0,7.124758179043178,24.50612244089244,27.923599272459583,3.7431428564246225,
2025-04-12,27.039548204573222,20.824230827505826,0.0,7.180258935508935,24.51602895826397,27.916883737014636,3.684028241040007,
2025-04-13,27.058419999445018,20.847278446553446,0.0,7.250850205350203,24.513770949605956,27.923599272459583,3.5517874343466995,
2025-04-14,27.039548204573222,20.824230827505826,0.0,7.184185599955598,24.556680473415483,27.9405504036813,3.58224210467637,
2025-04-15,27.058419999445018,20.847278446553446,0.0,7.1574029015429,24.62821175380175,27.923599272459583,3.6024124343466997,
2025-04-16,27.039548204573222,20.824230827505826,0.0,7.197387819125319,24.580106582861582,27.985350403681295,3.5699524343466997,
2025-04-17,27.058419999445018,20.890361779886774,0.0,7.14882471972472,24.62821175380175,27.96839927245958,3.6024124343466997,
2025-04-18,27.039548204573222,20.867347494172492,0.0,7.197387819125319,24.580106582861582,27.985350403681295,3.586107989902256,
2025-04-19,27.058419999445018,20.890395113220112,0.0,7.14882471972472,24.62821175380175,27.931288161348466,3.640220515154781,
2025-04-20,27.039548204573222,20.867347494172492,0.0,7.140905055777555,24.603256582861583,27.91604192414913,3.589439959599226,
2025-04-21,27.058419999445018,20.890395113220112,0.0,7.150619131407807,24.603256582861583,27.923090792927415,3.678231467535734,
2025-04-22,27.039548204573222,20.867347494172492,0.0,7.152212013819513,24.727868719613717,27.94004192414913,3.589595515154781,
2025-04-23,27.058419999445018,20.890395113220112,0.0,7.146785347152846,24.37497407314907,27.923090792927415,3.640220515154781,
2025-04-24,27.039548204573222,20.867347494172492,0.0,7.1586866458541465,24.7158359718876,27.801459018166234,3.615051388170654,
2025-04-25,27.058419999445018,20.890395113220112,0.0,7.150184423631924,24.220793340548333,27.923090792927415,3.598393317352583,
2025-04-26,27.039548204573222,20.867347494172492,0.0,7.178895925463427,24.493562946024564,27.801459018166227,3.5975333173525836,
2025-04-27,27.058419999445018,20.890395113220112,0.0,7.086864976134977,24.70630222666224,27.854624126260756,3.6165583173525833,
2025-04-28,27.039548204573222,20.867347494172492,0.0,7.1819996475583245,24.43374893217893,27.94004192414913,3.6685150020567683,
2025-04-29,27.058419999445018,20.890395113220112,0.0,7.0632140670440675,24.779117707651835,27.825307886944515,3.5834254385647046,
2025-04-30,27.039548204573222,20.867347494172492,0.0,7.4490934420971175,25.059288142821227,27.94004192414913,3.7522638115805775,
2025-05-01,27.058419999445018,20.890395113220112,0.0,7.3590369333444325,25.645584549747642,27.987579254465878,3.6553059147551803,
2025-05-02,27.039548204573222,20.867347494172492,0.0,7.262186157731158,25.600475880083973,28.004530385687595,3.588967660786926,
2025-05-03,27.058419999445018,20.890395113220112,0.0,7.18845172105672,25.623103913439504,27.987579254465878,3.6332502046465756,
2025-05-04,27.039548204573222,20.867347494172492,0.0,7.149103464868464,25.591981965942555,28.004530385687595,3.59547091893229,
2025-05-05,27.058419999445018,20.890395113220112,0.0,7.329414886779888,25.586908592926683,27.924427739314364,3.613480363376734,
2025-05-06,27.039548204573222,20.867347494172492,0.0,7.2817421389721355,25.628573913439503,27.94137887053608,3.6440809189322905,
2025-05-07,27.058419999445018,20.890395113220112,0.0,7.2283215273615244,25.602082033930127,27.924580336716957,3.6400666881630594,
2025-05-08,27.039548204573222,20.867347494172492,0.0,7.263782833277833,25.623103913439504,27.94153146793868,3.635033354829726,
2025-05-09,27.058419999445018,20.890395113220112,0.0,7.2776104817404805,25.636683430246226,27.924580336716957,3.6280555770519483,
2025-05-10,27.039548204573222,20.867347494172492,0.0,7.2825170829170816,25.61777484438764,27.94153146793868,3.616771366525632,
2025-05-11,27.058419999445018,20.890395113220112,0.0,7.2825170829170816,25.636683430246226,27.89045092495225,3.6280555770519483,
2025-05-12,27.039548204573222,20.867347494172492,0.0,7.292110489510487,25.62238165146945,27.71262272439464,3.616771366525632,
2025-05-13,27.058419999445018,20.890395113220112,0.0,7.292110489510487,25.63997595161375,27.676964522465852,3.6280555770519483,
2025-05-14,27.039548204573222,20.867347494172492,0.0,7.275158352758351,25.621067365755167,27.731033962279557,3.616771366525632,
2025-05-15,27.058419999445018,20.890395113220112,0.0,7.275158352758351,25.63997595161375,27.570484784659794,3.6280555770519483,
2025-05-16,27.039548204573222,20.867347494172492,0.0,7.308750398212896,25.621067365755167,27.572324804770396,3.560595176049441,
2025-05-17,27.058419999445018,20.890395113220112,0.0,7.272423371350869,25.63997595161375,27.570484784659794,3.602334056905428,
2025-05-18,27.039548204573222,20.867347494172492,0.0,7.310305543068041,25.621067365755167,27.572324804770396,3.578760176049441,
2025-05-19,27.058419999445018,20.890395113220112,0.0,7.272423371350869,25.71715372939153,27.570484784659794,3.6035877199090915,
2025-05-20,27.039548204573222,20.867347494172492,0.0,7.36254443195693,25.743501468319263,27.572324804770396,3.5363120991263646,
2025-05-21,27.058419999445018,20.890395113220112,0.0,7.374153675213674,25.853389695647497,27.570484784659794,3.5263286453579106,
2025-05-22,27.039548204573222,20.867347494172492,0.0,7.364601929181929,25.944017627992924,27.572324804770396,3.4794126974169632,
2025-05-23,27.026286666111684,20.890395113220112,0.0,7.414121929181927,25.994256933066936,27.570484784659794,3.4871399701442356,
2025-05-24,27.026286666111677,20.890395113220112,0.0,7.481611085026084,25.993388663558672,27.570484784659794,3.478092628874394,
2025-05-25,27.026286666111684,20.909700668775667,0.0,7.491440756743256,26.100629335430657,27.570484784659794,3.493154454271219,
2025-05-26,27.103736666111686,20.909700668775667,0.0,7.491440756743256,25.81449036408036,27.570484784659794,3.5096051685569334,
2025-05-27,27.084864871239887,20.886653049728046,0.0,7.491440756743256,26.053075839547454,27.524591471437063,3.520591041572806,
2025-05-28,27.084864871239887,20.886653049728046,0.0,7.491440756743256,26.058805624571505,27.524591471437063,3.517680168556933,
2025-05-29,27.084864871239887,20.886653049728046,0.0,7.491440756743256,26.042228712594596,27.53085813810373,3.5301910271427914,
2025-05-30,27.084864871239883,20.886653049728046,0.0,7.5007301134684035,26.038881133229516,27.50123743103303,3.524266027142792,
2025-05-31,27.084864871239887,20.85138032245532,0.0,7.56423437032266,26.038881133229516,27.466072843986083,3.531096027142792,
2025-06-01,27.084864871239887,20.85138032245532,0.0,7.652435208699969,26.02031053493892,27.433509851423096,3.5207993604761247,
2025-06-02,27.084864871239887,20.866046989121987,0.0,7.778597679839939,26.066305156151042,27.433509851423096,3.5229858684126327,
2025-06-03,27.084864871239887,20.88347123154623,0.0,7.896141744941506,25.97217611222111,27.433509851423096,3.499413141139905,
2025-06-04,27.084864871239887,20.88347123154623,0.0,7.8224452865959275,26.066545246741565,27.433509851423096,3.4961795697113343,
2025-06-05,27.084864871239887,20.88347123154623,0.0,7.893113072502832,25.97217611222111,27.433509851423096,3.5001964744732392,
2025-06-06,27.084864871239887,20.88347123154623,0.0,7.823551955286715,26.066545246741565,27.433509851423096,3.4969629030446674,
2025-06-07,27.084864871239883,20.88347123154623,0.0,7.8577034404682005,25.946438334443332,27.433509851423096,3.5276564744732393,
2025-06-08,27.084864871239887,20.91338551726052,0.0,7.832171652256412,26.095463582490783,27.433509851423096,3.5243910848628497,
2025-06-09,27.084864871239887,20.91338551726052,0.0,7.828938232342993,25.794785861915855,27.433509851423096,3.5276564744732393,
2025-06-10,27.084864871239887,20.998044247419244,0.0,7.828938232342993,25.938455447912943,27.433509851423096,3.566634418196182,
2025-06-11,27.084864871239887,21.046701590076587,0.0,7.828938232342993,26.037107083434286,27.449354007267253,3.4825389453357105,
2025-06-12,27.084864871239883,21.012269771894765,0.0,7.828938232342993,25.95397834324173,27.449354007267253,3.454896862418628,
2025-06-13,27.084864871239887,21.012269771894765,0.0,7.828938232342993,26.07707115269836,27.449354007267253,3.496430033136798,
2025-06-14,27.084864871239887,21.012269771894765,0.0,7.828938232342993,25.80421212454212,27.449354007267253,3.470589286661052,
2025-06-15,27.084864871239887,21.012269771894765,0.0,7.8581315656763255,26.016288030885526,27.449354007267253,3.5042372192839846,
2025-06-16,27.084864871239887,21.012269771894765,0.0,7.858456295113556,26.0299635200094,27.449354007267253,3.4577253977721627,
2025-06-17,27.084864871239887,21.102089643689638,0.0,7.858456295113556,25.96264568451157,27.449354007267253,3.4796121399189044,
2025-06-18,27.084864871239887,21.144794624819625,0.0,7.853821273746035,26.030096693268888,27.400912448825693,3.4970218263435915,
2025-06-19,27.134928363303384,21.144794624819625,0.0,7.83036174993651,25.95759687498776,27.400912448825693,3.493334091300856,
2025-06-20,27.134928363303384,21.112683513708518,0.0,7.843855961280721,26.030096693268888,27.400912448825693,3.5703645058862703,
2025-06-21,27.134928363303384,21.112683513708518,0.0,7.860232714527475,25.966897241288123,27.400912448825693,3.5575653300620944,
2025-06-22,27.134928363303384,21.112683513708518,0.0,7.8867779526227135,26.007843799496,27.400912448825693,3.577074762296527,
2025-06-23,27.134928363303384,21.112683513708518,0.0,7.878158255653017,26.017356824482707,27.400912448825693,3.5627286633954283,
2025-06-24,27.14830336330338,21.112683513708518,0.0,7.889213255653016,26.009242598708482,27.400912448825693,3.552358333725098,
2025-06-25,27.14830336330338,21.112683513708518,0.0,7.889213255653016,26.011398642664528,27.400912448825693,3.557139311081076,
2025-06-26,27.14830336330338,21.112683513708518,0.0,7.889213255653016,26.011398642664528,27.400912448825693,3.5634662341579992,
2025-06-27,27.14830336330338,21.112683513708518,0.0,7.878458255653016,26.011398642664528,27.400912448825693,3.542804329396094,
2025-06-28,27.14830336330338,21.112683513708518,0.0,7.87713552838029,26.01471372202961,27.400912448825693,3.552553596795361,
2025-06-29,27.14830336330338,21.112683513708518,0.0,7.87713552838029,26.000906053717532,27.400912448825693,3.552553596795361,
2025-06-30,27.18977479187481,21.09336922799423,0.0,7.8727355283802885,25.972150009761485,27.400912448825693,3.552553596795361,
2025-07-01,27.196832178932194,21.111291694416696,0.0,7.8727355283802885,25.945941363321072,27.490596154009395,3.59185002536679,
